student_id,question_id,concept,difficulty,score,time_spent,attempt_no,timestamp
29,32,Concept_4,Hard,0,76,1,2026-01-22 22:12:40.030932
2,6,Concept_1,Hard,0,61,2,2026-01-22 23:12:39.617306
50,34,Concept_6,Easy,1,228,1,2026-01-23 00:12:40.350123
7,10,Concept_3,Easy,1,129,1,2026-01-23 01:12:39.696426
38,51,Concept_2,Hard,1,165,1,2026-01-23 01:12:40.164785
33,27,Concept_1,Medium,0,82,2,2026-01-23 02:12:40.090405
41,2,Concept_4,Easy,0,248,2,2026-01-23 02:12:40.210454
4,47,Concept_1,Hard,0,160,2,2026-01-23 03:12:39.648887
48,13,Concept_5,Easy,1,203,2,2026-01-23 03:12:40.320430
22,21,Concept_3,Medium,0,286,2,2026-01-23 04:12:39.926172
27,53,Concept_3,Hard,0,393,1,2026-01-23 04:12:40.000761
39,51,Concept_2,Hard,0,333,1,2026-01-23 04:12:40.179782
43,73,Concept_4,Easy,1,18,2,2026-01-23 04:12:40.246240
10,35,Concept_8,Easy,0,372,1,2026-01-23 05:12:39.744463
11,70,Concept_8,Hard,0,291,3,2026-01-23 05:12:39.759889
25,25,Concept_7,Medium,1,132,1,2026-01-23 05:12:39.971078
35,31,Concept_3,Medium,1,114,2,2026-01-23 05:12:40.120274
45,60,Concept_4,Hard,0,177,2,2026-01-23 05:12:40.275980
20,52,Concept_2,Hard,1,178,3,2026-01-23 06:12:39.896317
34,2,Concept_4,Easy,1,294,1,2026-01-23 06:12:40.105339
37,53,Concept_3,Hard,0,348,1,2026-01-23 06:12:40.149887
3,78,Concept_2,Easy,0,57,1,2026-01-23 07:12:39.633340
14,75,Concept_5,Medium,0,336,2,2026-01-23 07:12:39.807013
17,74,Concept_3,Medium,1,188,1,2026-01-23 07:12:39.851589
49,41,Concept_6,Easy,1,42,1,2026-01-23 07:12:40.335294
5,42,Concept_7,Easy,1,130,1,2026-01-23 08:12:39.664563
46,7,Concept_7,Easy,1,45,2,2026-01-23 10:12:40.290778
44,2,Concept_4,Easy,1,216,1,2026-01-23 11:12:40.261122
26,16,Concept_4,Hard,1,53,1,2026-01-23 12:12:39.985971
30,26,Concept_6,Easy,1,226,1,2026-01-23 12:12:40.045913
8,40,Concept_2,Hard,0,193,1,2026-01-23 14:12:39.712209
12,21,Concept_3,Medium,1,132,1,2026-01-23 14:12:39.775420
24,13,Concept_5,Easy,1,260,3,2026-01-23 14:12:39.956197
40,54,Concept_3,Medium,1,176,1,2026-01-23 14:12:40.194888
6,67,Concept_7,Easy,1,57,1,2026-01-23 15:12:39.680799
18,65,Concept_4,Hard,0,130,1,2026-01-23 15:12:39.866418
32,4,Concept_7,Easy,0,216,1,2026-01-23 15:12:40.075614
31,67,Concept_7,Easy,0,79,1,2026-01-23 16:12:40.060892
15,47,Concept_1,Hard,0,117,1,2026-01-23 17:12:39.821861
28,9,Concept_7,Medium,0,170,1,2026-01-23 18:12:40.015779
36,70,Concept_8,Hard,0,394,1,2026-01-23 18:12:40.134981
26,5,Concept_2,Easy,1,59,1,2026-01-23 19:12:39.986216
19,58,Concept_2,Easy,1,46,1,2026-01-23 20:12:39.881626
24,66,Concept_8,Easy,0,149,1,2026-01-23 20:12:39.956443
35,27,Concept_1,Medium,1,86,1,2026-01-23 21:12:40.120522
27,79,Concept_7,Medium,1,102,1,2026-01-23 22:12:40.001005
11,34,Concept_6,Easy,1,188,1,2026-01-23 23:12:39.760149
17,42,Concept_7,Easy,1,105,2,2026-01-23 23:12:39.851832
23,24,Concept_4,Easy,1,114,1,2026-01-23 23:12:39.941509
1,76,Concept_2,Medium,0,329,3,2026-01-24 00:12:39.601699
49,30,Concept_7,Hard,0,38,1,2026-01-24 00:12:40.335537
25,25,Concept_7,Medium,0,156,1,2026-01-24 01:12:39.971323
42,20,Concept_8,Hard,0,125,1,2026-01-24 01:12:40.231590
40,6,Concept_1,Hard,0,65,3,2026-01-24 02:12:40.195137
14,27,Concept_1,Medium,0,113,1,2026-01-24 03:12:39.807257
22,59,Concept_2,Medium,0,38,1,2026-01-24 04:12:39.926416
34,69,Concept_6,Medium,0,70,2,2026-01-24 04:12:40.105586
4,65,Concept_4,Hard,0,129,1,2026-01-24 06:12:39.649138
20,4,Concept_7,Easy,1,124,1,2026-01-24 06:12:39.896558
21,20,Concept_8,Hard,0,116,2,2026-01-24 06:12:39.911484
46,58,Concept_2,Easy,1,60,1,2026-01-24 06:12:40.291027
43,33,Concept_7,Hard,0,60,1,2026-01-24 07:12:40.246483
5,76,Concept_2,Medium,1,155,3,2026-01-24 08:12:39.664835
16,80,Concept_4,Medium,0,93,1,2026-01-24 08:12:39.836899
37,74,Concept_3,Medium,1,170,1,2026-01-24 08:12:40.150130
39,46,Concept_3,Medium,1,128,1,2026-01-24 09:12:40.180029
32,3,Concept_2,Hard,0,320,2,2026-01-24 10:12:40.075857
9,43,Concept_1,Hard,0,53,1,2026-01-24 11:12:39.728876
13,16,Concept_4,Hard,0,89,1,2026-01-24 11:12:39.792244
30,8,Concept_5,Easy,0,275,1,2026-01-24 11:12:40.046161
33,35,Concept_8,Easy,1,227,1,2026-01-24 11:12:40.090677
47,58,Concept_2,Easy,1,53,2,2026-01-24 11:12:40.305733
48,55,Concept_4,Hard,0,271,1,2026-01-24 11:12:40.320672
50,20,Concept_8,Hard,1,63,3,2026-01-24 12:12:40.350366
38,37,Concept_7,Hard,1,107,1,2026-01-24 13:12:40.165028
28,41,Concept_6,Easy,1,47,1,2026-01-24 14:12:40.016023
45,38,Concept_7,Medium,1,47,2,2026-01-24 14:12:40.276222
18,11,Concept_2,Easy,1,36,2,2026-01-24 15:12:39.866658
31,32,Concept_4,Hard,1,43,1,2026-01-24 15:12:40.061133
36,37,Concept_7,Hard,0,131,1,2026-01-24 15:12:40.135285
2,46,Concept_3,Medium,0,291,3,2026-01-24 16:12:39.617559
3,24,Concept_4,Easy,1,79,1,2026-01-24 16:12:39.633592
6,74,Concept_3,Medium,0,368,1,2026-01-24 16:12:39.681060
12,22,Concept_4,Hard,0,91,1,2026-01-24 16:12:39.775757
44,50,Concept_1,Easy,1,52,1,2026-01-24 16:12:40.261366
7,74,Concept_3,Medium,0,344,3,2026-01-24 17:12:39.696676
10,10,Concept_3,Easy,1,175,1,2026-01-24 17:12:39.744715
15,51,Concept_2,Hard,0,247,1,2026-01-24 17:12:39.822103
29,63,Concept_6,Easy,1,184,1,2026-01-24 17:12:40.031175
41,67,Concept_7,Easy,0,74,1,2026-01-24 17:12:40.210716
8,47,Concept_1,Hard,0,156,1,2026-01-24 18:12:39.712465
30,66,Concept_8,Easy,1,175,3,2026-01-24 19:12:40.046405
12,41,Concept_6,Easy,1,38,1,2026-01-24 20:12:39.776020
14,23,Concept_2,Hard,0,146,1,2026-01-24 20:12:39.807501
31,26,Concept_6,Easy,1,233,1,2026-01-24 20:12:40.061374
37,46,Concept_3,Medium,1,161,1,2026-01-24 20:12:40.150372
44,15,Concept_5,Hard,0,87,2,2026-01-24 21:12:40.261609
47,27,Concept_1,Medium,1,48,1,2026-01-24 21:12:40.305975
20,71,Concept_2,Easy,1,198,1,2026-01-24 22:12:39.896828
23,33,Concept_7,Hard,0,63,3,2026-01-24 22:12:39.941757
2,50,Concept_1,Easy,1,73,1,2026-01-24 23:12:39.617812
35,1,Concept_2,Easy,0,129,1,2026-01-24 23:12:40.120768
15,37,Concept_7,Hard,0,119,1,2026-01-25 00:12:39.822350
39,26,Concept_6,Easy,1,195,1,2026-01-25 00:12:40.180271
49,73,Concept_4,Easy,1,25,3,2026-01-25 00:12:40.335780
21,12,Concept_2,Medium,1,187,1,2026-01-25 01:12:39.911726
25,44,Concept_3,Hard,0,248,2,2026-01-25 01:12:39.971569
40,38,Concept_7,Medium,0,68,3,2026-01-25 02:12:40.195385
9,6,Concept_1,Hard,0,73,1,2026-01-25 03:12:39.729134
7,5,Concept_2,Easy,1,54,1,2026-01-25 04:12:39.696930
27,2,Concept_4,Easy,0,279,3,2026-01-25 04:12:40.001246
24,4,Concept_7,Easy,0,296,1,2026-01-25 05:12:39.956707
3,69,Concept_6,Medium,0,44,1,2026-01-25 06:12:39.633844
16,55,Concept_4,Hard,0,293,1,2026-01-25 06:12:39.837143
43,40,Concept_2,Hard,0,212,1,2026-01-25 06:12:40.246730
1,25,Concept_7,Medium,1,133,1,2026-01-25 07:12:39.601946
5,10,Concept_3,Easy,1,128,1,2026-01-25 07:12:39.665092
10,71,Concept_2,Easy,1,208,1,2026-01-25 07:12:39.744966
22,50,Concept_1,Easy,0,101,1,2026-01-25 08:12:39.926679
26,75,Concept_5,Medium,0,303,2,2026-01-25 08:12:39.986459
38,10,Concept_3,Easy,0,269,3,2026-01-25 08:12:40.165270
11,43,Concept_1,Hard,0,49,3,2026-01-25 09:12:39.760408
48,68,Concept_2,Hard,0,253,2,2026-01-25 09:12:40.320915
8,72,Concept_6,Easy,1,62,2,2026-01-25 11:12:39.712731
13,3,Concept_2,Hard,1,151,1,2026-01-25 12:12:39.792653
18,63,Concept_6,Easy,1,263,1,2026-01-25 12:12:39.866916
4,59,Concept_2,Medium,1,37,1,2026-01-25 14:12:39.649386
29,55,Concept_4,Hard,0,261,2,2026-01-25 14:12:40.031421
33,16,Concept_4,Hard,1,70,2,2026-01-25 14:12:40.090925
34,2,Concept_4,Easy,0,425,1,2026-01-25 14:12:40.105840
50,35,Concept_8,Easy,1,176,3,2026-01-25 14:12:40.350609
19,38,Concept_7,Medium,0,78,1,2026-01-25 15:12:39.881873
41,9,Concept_7,Medium,0,209,2,2026-01-25 15:12:40.210971
42,47,Concept_1,Hard,0,144,1,2026-01-25 15:12:40.231847
28,24,Concept_4,Easy,1,72,1,2026-01-25 16:12:40.016268
32,69,Concept_6,Medium,0,47,1,2026-01-25 16:12:40.076098
36,55,Concept_4,Hard,0,266,1,2026-01-25 16:12:40.135631
45,53,Concept_3,Hard,0,306,1,2026-01-25 17:12:40.276468
46,59,Concept_2,Medium,0,38,2,2026-01-25 17:12:40.291278
6,58,Concept_2,Easy,0,108,1,2026-01-25 18:12:39.681315
17,2,Concept_4,Easy,1,273,2,2026-01-25 18:12:39.852075
14,72,Concept_6,Easy,1,55,1,2026-01-25 19:12:39.807822
15,15,Concept_5,Hard,0,114,1,2026-01-25 19:12:39.822592
21,45,Concept_5,Hard,0,95,1,2026-01-25 19:12:39.911969
24,1,Concept_2,Easy,1,81,3,2026-01-25 19:12:39.956953
31,59,Concept_2,Medium,1,41,1,2026-01-25 19:12:40.061616
48,80,Concept_4,Medium,0,66,1,2026-01-25 19:12:40.321158
10,8,Concept_5,Easy,1,223,1,2026-01-25 20:12:39.745219
18,7,Concept_7,Easy,0,59,2,2026-01-25 20:12:39.867158
32,36,Concept_2,Easy,1,225,3,2026-01-25 20:12:40.076342
17,39,Concept_5,Hard,0,283,1,2026-01-25 21:12:39.852317
19,50,Concept_1,Easy,1,58,1,2026-01-25 21:12:39.882116
49,46,Concept_3,Medium,0,309,1,2026-01-25 21:12:40.336027
25,65,Concept_4,Hard,0,137,3,2026-01-25 22:12:39.971821
28,57,Concept_8,Hard,1,49,1,2026-01-25 22:12:40.016535
35,44,Concept_3,Hard,1,281,2,2026-01-25 22:12:40.121014
38,65,Concept_4,Hard,0,139,3,2026-01-25 22:12:40.165519
46,36,Concept_2,Easy,0,216,1,2026-01-25 22:12:40.291523
3,17,Concept_1,Hard,1,116,3,2026-01-25 23:12:39.634090
50,44,Concept_3,Hard,0,407,1,2026-01-25 23:12:40.350852
6,74,Concept_3,Medium,1,260,1,2026-01-26 00:12:39.681570
23,77,Concept_1,Hard,0,316,2,2026-01-26 00:12:39.942001
34,17,Concept_1,Hard,0,130,1,2026-01-26 00:12:40.106088
44,16,Concept_4,Hard,1,74,1,2026-01-26 02:12:40.261852
4,76,Concept_2,Medium,0,258,1,2026-01-26 03:12:39.649636
7,59,Concept_2,Medium,1,30,1,2026-01-26 03:12:39.697176
36,11,Concept_2,Easy,1,35,2,2026-01-26 03:12:40.135887
40,76,Concept_2,Medium,1,190,2,2026-01-26 03:12:40.195638
1,37,Concept_7,Hard,1,74,1,2026-01-26 04:12:39.602205
5,78,Concept_2,Easy,0,50,1,2026-01-26 04:12:39.665356
22,76,Concept_2,Medium,0,241,1,2026-01-26 04:12:39.926919
41,46,Concept_3,Medium,0,186,2,2026-01-26 04:12:40.211226
43,11,Concept_2,Easy,1,22,1,2026-01-26 04:12:40.246973
13,64,Concept_5,Hard,0,152,1,2026-01-26 05:12:39.792925
39,36,Concept_2,Easy,0,257,3,2026-01-26 06:12:40.180514
30,24,Concept_4,Easy,0,192,2,2026-01-26 07:12:40.046649
12,35,Concept_8,Easy,1,297,1,2026-01-26 08:12:39.776276
20,74,Concept_3,Medium,1,180,1,2026-01-26 08:12:39.897074
27,36,Concept_2,Easy,0,211,1,2026-01-26 09:12:40.001506
42,27,Concept_1,Medium,0,114,1,2026-01-26 09:12:40.232100
8,22,Concept_4,Hard,0,73,1,2026-01-26 10:12:39.712986
33,45,Concept_5,Hard,0,106,1,2026-01-26 11:12:40.091171
47,28,Concept_5,Easy,0,211,1,2026-01-26 11:12:40.306356
2,80,Concept_4,Medium,0,79,1,2026-01-26 12:12:39.618076
9,80,Concept_4,Medium,1,42,1,2026-01-26 13:12:39.729491
16,25,Concept_7,Medium,0,173,2,2026-01-26 13:12:39.837384
45,65,Concept_4,Hard,0,142,2,2026-01-26 14:12:40.276711
26,51,Concept_2,Hard,0,452,1,2026-01-26 15:12:39.986703
37,14,Concept_2,Medium,0,89,1,2026-01-26 15:12:40.150614
11,45,Concept_5,Hard,0,148,1,2026-01-26 17:12:39.760655
29,26,Concept_6,Easy,0,268,2,2026-01-26 17:12:40.031668
9,18,Concept_5,Easy,0,257,1,2026-01-26 19:12:39.729761
34,20,Concept_8,Hard,0,141,1,2026-01-26 19:12:40.106338
1,46,Concept_3,Medium,1,202,1,2026-01-26 20:12:39.602450
2,28,Concept_5,Easy,1,116,1,2026-01-26 20:12:39.618337
20,8,Concept_5,Easy,1,230,2,2026-01-26 20:12:39.897315
43,56,Concept_5,Medium,0,268,1,2026-01-26 20:12:40.247217
3,71,Concept_2,Easy,0,216,1,2026-01-26 21:12:39.634365
17,3,Concept_2,Hard,0,293,1,2026-01-26 21:12:39.852567
25,75,Concept_5,Medium,1,214,2,2026-01-26 21:12:39.972065
22,15,Concept_5,Hard,0,76,1,2026-01-26 22:12:39.927161
49,34,Concept_6,Easy,1,173,2,2026-01-26 23:12:40.336271
39,56,Concept_5,Medium,0,401,2,2026-01-27 00:12:40.180756
11,17,Concept_1,Hard,0,112,3,2026-01-27 01:12:39.760916
19,70,Concept_8,Hard,0,274,1,2026-01-27 01:12:39.882358
33,46,Concept_3,Medium,1,212,1,2026-01-27 01:12:40.091417
42,75,Concept_5,Medium,1,224,2,2026-01-27 01:12:40.232351
46,7,Concept_7,Easy,1,45,1,2026-01-27 01:12:40.291768
27,14,Concept_2,Medium,1,54,1,2026-01-27 02:12:40.001758
15,57,Concept_8,Hard,0,78,1,2026-01-27 03:12:39.822834
7,31,Concept_3,Medium,0,265,1,2026-01-27 04:12:39.697432
10,16,Concept_4,Hard,0,113,1,2026-01-27 04:12:39.745478
13,16,Concept_4,Hard,0,112,3,2026-01-27 04:12:39.793181
35,56,Concept_5,Medium,1,272,1,2026-01-27 04:12:40.121258
37,35,Concept_8,Easy,1,216,2,2026-01-27 04:12:40.150861
28,30,Concept_7,Hard,0,64,1,2026-01-27 06:12:40.016781
31,65,Concept_4,Hard,1,71,2,2026-01-27 06:12:40.061856
32,59,Concept_2,Medium,0,62,2,2026-01-27 06:12:40.076583
47,26,Concept_6,Easy,0,217,1,2026-01-27 06:12:40.306613
14,23,Concept_2,Hard,0,145,1,2026-01-27 07:12:39.808097
23,71,Concept_2,Easy,1,200,1,2026-01-27 07:12:39.942246
44,9,Concept_7,Medium,1,143,1,2026-01-27 08:12:40.262096
45,47,Concept_1,Hard,1,73,1,2026-01-27 08:12:40.276954
6,26,Concept_6,Easy,1,145,1,2026-01-27 10:12:39.681821
8,51,Concept_2,Hard,0,447,1,2026-01-27 10:12:39.713235
18,7,Concept_7,Easy,0,56,1,2026-01-27 11:12:39.867399
36,13,Concept_5,Easy,1,228,3,2026-01-27 11:12:40.136133
5,10,Concept_3,Easy,0,234,1,2026-01-27 12:12:39.665631
16,4,Concept_7,Easy,0,188,3,2026-01-27 12:12:39.837625
12,40,Concept_2,Hard,0,202,1,2026-01-27 13:12:39.776557
40,22,Concept_4,Hard,1,60,2,2026-01-27 13:12:40.195887
48,29,Concept_6,Easy,1,140,3,2026-01-27 13:12:40.321400
29,72,Concept_6,Easy,0,110,1,2026-01-27 14:12:40.031914
21,40,Concept_2,Hard,0,179,1,2026-01-27 15:12:39.912211
38,51,Concept_2,Hard,0,435,1,2026-01-27 15:12:40.165761
24,70,Concept_8,Hard,1,216,1,2026-01-27 16:12:39.957200
26,78,Concept_2,Easy,1,39,1,2026-01-27 16:12:39.986944
41,35,Concept_8,Easy,1,200,1,2026-01-27 16:12:40.211484
4,5,Concept_2,Easy,1,43,1,2026-01-27 18:12:39.649891
30,54,Concept_3,Medium,0,315,1,2026-01-27 18:12:40.046924
50,50,Concept_1,Easy,1,71,1,2026-01-27 18:12:40.351100
8,79,Concept_7,Medium,1,101,2,2026-01-27 19:12:39.713477
9,47,Concept_1,Hard,0,164,2,2026-01-27 19:12:39.730088
15,20,Concept_8,Hard,1,76,2,2026-01-27 19:12:39.823077
24,17,Concept_1,Hard,0,101,1,2026-01-27 20:12:39.957445
37,61,Concept_1,Easy,0,177,1,2026-01-27 20:12:40.151195
10,2,Concept_4,Easy,1,183,2,2026-01-27 21:12:39.745728
5,76,Concept_2,Medium,0,255,1,2026-01-27 22:12:39.665891
19,53,Concept_3,Hard,0,388,1,2026-01-27 22:12:39.882600
32,38,Concept_7,Medium,0,63,1,2026-01-27 23:12:40.076824
49,65,Concept_4,Hard,0,128,1,2026-01-27 23:12:40.336512
25,35,Concept_8,Easy,1,166,1,2026-01-28 00:12:39.972308
6,71,Concept_2,Easy,1,246,1,2026-01-28 01:12:39.682072
16,65,Concept_4,Hard,0,97,2,2026-01-28 01:12:39.837865
31,77,Concept_1,Hard,0,331,1,2026-01-28 02:12:40.062097
7,17,Concept_1,Hard,0,130,2,2026-01-28 03:12:39.697681
36,68,Concept_2,Hard,1,198,1,2026-01-28 03:12:40.136378
46,56,Concept_5,Medium,1,185,2,2026-01-28 03:12:40.292012
47,31,Concept_3,Medium,0,287,2,2026-01-28 03:12:40.306864
26,20,Concept_8,Hard,0,104,1,2026-01-28 04:12:39.987208
30,65,Concept_4,Hard,0,93,1,2026-01-28 04:12:40.047169
48,62,Concept_4,Easy,1,105,1,2026-01-28 04:12:40.321758
1,80,Concept_4,Medium,1,54,1,2026-01-28 05:12:39.602702
28,45,Concept_5,Hard,1,97,2,2026-01-28 05:12:40.017028
17,53,Concept_3,Hard,0,357,1,2026-01-28 06:12:39.852810
34,44,Concept_3,Hard,1,225,1,2026-01-28 06:12:40.106594
29,77,Concept_1,Hard,0,252,3,2026-01-28 07:12:40.032159
35,3,Concept_2,Hard,1,236,1,2026-01-28 07:12:40.121508
50,31,Concept_3,Medium,0,241,2,2026-01-28 07:12:40.351345
40,16,Concept_4,Hard,0,69,1,2026-01-28 08:12:40.196137
4,25,Concept_7,Medium,0,143,1,2026-01-28 09:12:39.650143
44,36,Concept_2,Easy,1,201,1,2026-01-28 09:12:40.262342
23,56,Concept_5,Medium,1,168,1,2026-01-28 10:12:39.942490
11,49,Concept_6,Medium,0,222,1,2026-01-28 13:12:39.761170
12,3,Concept_2,Hard,0,253,1,2026-01-28 13:12:39.776823
18,63,Concept_6,Easy,0,227,2,2026-01-28 13:12:39.867639
33,77,Concept_1,Hard,0,236,3,2026-01-28 13:12:40.091661
38,40,Concept_2,Hard,0,181,1,2026-01-28 13:12:40.166009
2,15,Concept_5,Hard,0,93,1,2026-01-28 14:12:39.618630
27,20,Concept_8,Hard,0,105,1,2026-01-28 14:12:40.002001
39,48,Concept_8,Easy,0,219,1,2026-01-28 14:12:40.180998
41,23,Concept_2,Hard,0,153,1,2026-01-28 14:12:40.211741
14,5,Concept_2,Easy,1,41,1,2026-01-28 15:12:39.808351
20,80,Concept_4,Medium,1,36,1,2026-01-28 15:12:39.897556
13,48,Concept_8,Easy,1,138,1,2026-01-28 16:12:39.793432
45,14,Concept_2,Medium,1,54,1,2026-01-28 16:12:40.277197
3,24,Concept_4,Easy,0,197,1,2026-01-28 17:12:39.634620
42,56,Concept_5,Medium,1,257,1,2026-01-28 17:12:40.232607
43,29,Concept_6,Easy,0,205,1,2026-01-28 17:12:40.247460
21,64,Concept_5,Hard,0,119,1,2026-01-28 18:12:39.912453
22,61,Concept_1,Easy,1,118,1,2026-01-28 18:12:39.927401
